BrakeTestLog09.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
49.533001,286.658203,283.956970,883.136536,0.605438,0.473438
49.652000,287.990234,286.299164,898.988586,0.608625,0.472875
49.750999,284.703583,286.776978,888.954712,0.626063,0.473625
49.868999,283.334290,289.069153,907.303833,0.571875,0.473438
49.987999,291.798706,285.927521,909.853699,0.568875,0.472500
50.087002,288.152069,289.299103,889.948059,0.561000,0.473250
50.206001,289.824829,288.471649,922.693665,0.560250,0.471188
50.324001,286.397949,291.157257,903.378723,0.532687,0.472125
50.423000,286.854736,292.220337,896.262512,0.550125,0.471563
50.542000,286.247925,289.443573,909.191895,0.532313,0.471938
50.660000,271.718445,292.155914,887.447083,0.588000,0.469500
50.758999,279.847870,289.661987,881.087524,0.534750,0.473063
50.877998,261.837708,288.132538,892.387878,0.585375,0.469687
50.995998,274.327728,281.832642,864.432922,0.562500,0.472313
51.095001,264.588440,285.146027,881.924927,0.585375,0.470437
51.214001,270.791718,279.540833,847.948730,0.559687,0.472688
51.313000,260.314636,279.978699,857.845520,0.564750,0.471375
51.431000,265.062134,274.652832,877.432434,0.577500,0.475500
51.549999,251.215897,274.907654,844.178589,0.618375,0.471188
51.648998,266.469482,273.270721,815.553528,0.550125,0.476063
51.766998,258.429626,273.167694,837.875671,0.575250,0.472875
51.886002,261.346008,267.717529,861.235718,0.548813,0.476813
